RedFighter,BlueFighter,RedExpectedValue,BlueExpectedValue,Date,Location,Country,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsBySubmission,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsBySubmission,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,Finish,FinishRound,FinishRoundTime,TotalFightTimeSecs,RedWinsByDecision,RedWinsByKOTKO,BlueWinsByDecision,BlueWinsByKOTKO,RedUFC_Debut,BlueUFC_Debut,RedDaysSinceLastFight,BlueDaysSinceLastFight,RedCurrELO,BlueCurrELO,ExpectedValueDiff,CurrentLoseStreakDiff,CurrentWinStreakDiff,DrawsDiff,AvgSigStrLandedDiff,AvgSubAttDiff,AvgTDLandedDiff,LossesDiff,TotalRoundsFoughtDiff,TotalTitleBoutsDiff,WinsBySubmissionDiff,WinsDiff,HeightCmsDiff,ReachCmsDiff,WeightLbsDiff,AgeDiff,WinsByDecisionDiff,WinsByKOTKODiff,UFC_DebutDiff,DaysSinceLastFightDiff,CurrELODiff
Veronica Macedo,Bea Malecki,0.43725345826702955,0.5627465417329705,2020-03-14,"Brasilia, Distrito Federal, Brazil",Brazil,0,0,Women's Bantamweight,FEMALE,3,0,1,0,6.01,0.235,0.09761666666666667,0.2325,0.066,0,2,0,1,1,Orthodox,175.26,187.96,135,0,1,0,3.400625,0.11294117647058823,0.08849166666666668,0.11736842105263161,0.0915,3,9,0,1,1,Southpaw,162.56,162.56,125,24,28,DEC,3.0,5:00,900.0,0,0,0,0,0,0,217,287,1472.1681672934742,1516.0,-0.1254930834659409,0,0,0,-2.609375,-0.009124999999999994,-0.1151315789473684,3,7,0,0,0,-12.699999999999989,-25.400000000000006,-10,-4,0,0,0,-70,-43.8318327065258
Israel Adesanya,Yoel Romero,0.5388719574139013,0.46112804258609874,2020-03-07,"Las Vegas, Nevada, USA",USA,1,1,Middleweight,MALE,5,2,0,0,6.646677678571429,0.136,0.005346551724137931,0.25828135593220336,0.04170833333333333,4,40,2,0,9,Southpaw,182.88,185.42,185,0,7,0,10.412995161290322,0.12271874999999999,0.04525454545454545,0.031764705882352945,0.0095,0,21,2,0,7,Switch,193.04,203.2,185,30,42,DEC,5.0,5:00,1500.0,4,3,2,7,0,0,154,203,1617.8609633414378,1590.7953433531893,0.07774391482780252,-2,7,0,3.766317482718893,0.03990799373040752,-0.22651665004985042,-4,-19,0,0,-2,10.159999999999997,17.78,0,-12,2,-4,0,-49,27.0656199882485
Weili Zhang,Joanna Jedrzejczyk,0.43611994789830566,0.5638800521016943,2020-03-07,"Las Vegas, Nevada, USA",USA,1,1,Women's Strawweight,FEMALE,5,0,1,0,16.74419672131147,0.0864032258064516,0.006349206349206349,0.040725,0.02950769230769231,3,50,9,0,10,Orthodox,167.64,165.1,115,0,4,0,13.04181818181818,0.11858333333333333,0.1,0.21428571428571427,0.08499999999999999,0,8,1,1,4,Switch,162.56,160.02,115,30,32,DEC,5.0,5:00,1500.0,2,1,8,2,0,0,371,147,1547.0333826895915,1591.6656945570217,-0.12776010420338868,0,3,0,-3.702378539493292,0.09365079365079365,0.1735607142857143,-3,-42,-8,1,-6,-5.079999999999984,-5.079999999999984,0,-2,-6,-1,0,224,-44.63231186743019
Beneil Dariush,Drakkar Klose,0.574114313751176,0.42588568624882395,2020-03-07,"Las Vegas, Nevada, USA",USA,1,0,Lightweight,MALE,3,0,3,0,9.522857142857143,0.11772727272727274,0.017391304347826087,0.35346458333333336,0.11154,1,18,0,0,5,Orthodox,175.26,177.8,155,0,3,1,5.218819718309859,0.09534722222222222,0.12734520547945205,0.18790878378378376,0.05509999999999999,4,33,0,5,11,Southpaw,177.8,182.88,155,30,31,KO/TKO,2.0,1:00,360.0,5,1,5,0,0,0,133,203,1600.3668747814218,1548.4847424500135,0.1482286275023521,0,0,1,-4.3040374245472846,0.10995390113162597,-0.1655557995495496,3,15,0,5,6,2.5400000000000205,5.079999999999984,0,-1,0,1,0,-70,51.88213233140823
Neil Magny,Li Jingliang,0.5436087739161453,0.45639122608385474,2020-03-07,"Las Vegas, Nevada, USA",USA,1,0,Welterweight,MALE,3,0,3,0,8.421163725490196,0.08459615384615385,0.00644622641509434,0.24642777777777775,0.06963636363636364,3,29,0,0,9,Orthodox,182.88,180.34,170,1,0,0,9.024029687500002,0.08945360824742267,0.02414030612244898,0.45002424242424244,0.09587999999999998,6,52,0,1,14,Orthodox,190.5,203.2,170,32,31,DEC,,,,8,5,3,6,0,0,476,189,1599.9060060698673,1569.526337679445,0.08721754783229052,1,-3,0,0.6028659620098065,0.017694079707354638,0.2035964646464647,3,23,0,1,5,7.6200000000000045,22.859999999999985,0,1,5,-1,0,287,30.37966839042224
Alex Oliveira,Max Griffin,0.5852907676963817,0.41470923230361834,2020-03-07,"Las Vegas, Nevada, USA",USA,1,0,Welterweight,MALE,3,1,0,0,5.829259722222222,0.09481081081081083,0.08925394736842106,0.0923076923076923,0.028600000000000004,5,22,0,0,3,Orthodox,180.34,193.04,170,3,0,0,4.700960563380281,0.09130555555555556,0.11332739726027397,0.376525,0.050339999999999996,6,36,0,3,9,Orthodox,180.34,193.04,170,32,34,DEC,3.0,5:00,900.0,2,4,2,1,0,0,161,147,1537.6198950868293,1477.7687071360713,0.17058153539276333,2,0,0,-1.1282991588419407,0.024073449891852908,0.2842173076923077,1,14,0,3,6,0.0,0.0,0,-2,0,3,0,14,59.851187950758
Sean O'Malley,Jose Quinonez,0.47935198931577905,0.520648010684221,2020-03-07,"Las Vegas, Nevada, USA",USA,1,0,Bantamweight,MALE,3,0,1,0,5.8345161290322585,0.09987499999999999,0.24646363636363636,0.4864705882352941,0.11017142857142857,2,18,0,1,5,Orthodox,172.72,175.26,135,0,2,0,24.805000000000003,0.14142857142857143,0.0375,0.4444444444444444,0.0827,0,6,0,0,2,Switch,180.34,182.88,135,25,29,KO/TKO,1.0,2:02,122.0,2,0,4,0,0,0,735,168,1529.961297021206,1544.3171687493298,-0.041296021368441904,0,1,0,18.970483870967744,-0.20896363636363635,-0.04202614379084968,-2,-12,0,-1,-3,7.6200000000000045,7.6200000000000045,0,-4,-2,0,0,567,-14.355871728123702
Mark Madsen,Austin Hubbard,0.5194830026308839,0.48051699736911613,2020-03-07,"Las Vegas, Nevada, USA",USA,1,0,Lightweight,MALE,3,0,1,0,3.9450000000000003,0.11714285714285713,0.05,0.29405,0.09385,1,6,0,0,1,Orthodox,177.8,180.34,155,0,1,0,18.33,0.375,0.0,3.125,0.1,0,1,0,0,1,Orthodox,172.72,182.88,155,35,28,DEC,3.0,5:00,900.0,0,1,1,0,0,0,161,175,1515.2314149542535,1501.68637995675,0.038966005261767744,0,0,0,14.384999999999998,-0.05,2.83095,-1,-5,0,0,0,-5.0800000000000125,2.539999999999992,0,7,-1,1,0,-14,13.545034997503535
Rodolfo Vieira,Saparbeg Safarov,0.5426338345606341,0.4573661654393659,2020-03-07,"Las Vegas, Nevada, USA",USA,1,0,Middleweight,MALE,3,0,1,0,6.954545454545454,0.09083333333333334,0.015384615384615385,0.13083214285714287,0.03353333333333333,2,6,0,0,1,Orthodox,185.42,198.12,205,0,1,0,1.91,0.23,0.5333333333333333,1.1925,0.08399999999999999,0,2,0,1,1,Orthodox,182.88,185.42,185,30,33,SUB,1.0,2:58,178.0,0,0,1,0,0,0,210,357,1516.6693648715327,1486.9722304985,0.08526766912126815,0,0,0,-5.044545454545454,0.5179487179487179,1.061667857142857,-2,-4,0,1,0,-2.539999999999992,-12.700000000000017,-20,-3,-1,0,0,-147,29.697134373032668
Gerald Meerschaert,Deron Winn,0.5203377028393897,0.47966229716061026,2020-03-07,"Las Vegas, Nevada, USA",USA,1,0,Middleweight,MALE,3,1,0,0,2.1999999999999997,0.13428571428571429,0.0,0.6666666666666666,0.066,1,6,0,0,1,Orthodox,167.64,177.8,185,1,0,0,2.776086585365854,0.09657142857142857,0.1986860465116279,0.23068181818181818,0.039544444444444445,4,18,0,4,5,Southpaw,185.42,195.58,185,32,30,SUB,3.0,2:13,733.0,0,1,1,0,0,0,147,141,1512.3193307287863,1498.179445803998,0.040675405678779475,0,0,0,0.5760865853658541,0.1986860465116279,-0.4359848484848484,3,12,0,4,4,17.78,17.78,0,2,-1,1,0,6,14.139884924788248
Jamall Emmers,Giga Chikadze,0.4785731588079497,0.5214268411920503,2020-03-07,"Las Vegas, Nevada, USA",USA,0,0,Featherweight,MALE,3,0,1,0,3.33,0.26,0.0,0.1275,0.066,0,3,0,0,1,Orthodox,182.88,187.96,145,0,0,0,13.5,0.446,0.4,1.0,0.34,0,0,0,0,0,Orthodox,177.8,187.96,145,30,31,DEC,3.0,5:00,900.0,0,0,1,0,1,0,60,161,1500.0,1514.8980184641991,-0.04285368238410059,0,-1,0,10.17,0.4,0.8725,0,-3,0,0,-1,-5.079999999999984,0.0,0,-1,-1,0,1,-101,-14.89801846419914
Danaa Batgerel,Guido Cannetti,0.4941971924794246,0.5058028075205754,2020-03-07,"Las Vegas, Nevada, USA",USA,1,0,Bantamweight,MALE,3,1,0,0,6.321271428571428,0.11309090909090912,0.02391304347826087,0.34375,0.09440000000000001,3,11,0,0,2,Southpaw,167.64,172.72,135,1,0,0,5.67,0.18,0.0,0.0,0.0,1,3,0,0,0,Orthodox,170.18,177.8,135,30,40,KO/TKO,1.0,3:01,181.0,0,0,2,0,0,0,189,476,1484.0,1488.032384704711,-0.011605615041150763,0,0,0,-0.6512714285714285,-0.02391304347826087,-0.34375,-2,-8,0,0,-2,2.5400000000000205,5.0800000000000125,0,-10,-2,0,0,-287,-4.032384704710921
Joseph Benavidez,Deiveson Figueiredo,0.6270613453204368,0.3729386546795632,2020-02-29,"Norfolk, Virginia, USA", USA,0,1,Flyweight,MALE,5,0,2,0,3.1220499999999998,0.10596296296296297,0.5583321428571428,0.3112655172413793,0.09103333333333333,1,16,0,1,6,Orthodox,165.1,172.72,125,0,3,0,8.563715116279068,0.07475862068965516,0.07429886363636364,0.3004561797752809,0.04225555555555556,5,65,2,3,21,Southpaw,162.56,165.1,125,35,32,KO/TKO,2.0,1:54,414.0,11,6,2,3,0,0,245,140,1655.050722313003,1564.7816702979312,0.25412269064087356,0,1,0,5.441665116279069,-0.4840332792207792,-0.010809337466098412,4,49,2,2,15,-2.539999999999992,-7.6200000000000045,0,3,9,3,0,105,90.2690520150718
Felicia Spencer,Zarah Fairn,0.526951518567543,0.47304848143245704,2020-02-29,"Norfolk, Virginia, USA", USA,1,0,Women's Featherweight,FEMALE,3,1,0,0,0.51,0.2,0.0,0.0,0.0,1,1,0,0,0,Orthodox,172.72,182.88,145,1,0,0,1.2108333333333332,0.1457142857142857,0.1,0.19,0.04565,1,4,0,1,1,Orthodox,167.64,172.72,145,29,33,KO/TKO,1.0,3:37,217.0,0,0,0,0,0,0,217,147,1502.066820910239,1483.320817815292,0.05390303713508593,0,0,0,0.7008333333333332,0.1,0.19,0,3,0,1,1,-5.0800000000000125,-10.159999999999997,0,-4,0,0,0,70,18.7460030949469
Ion Cutelaba,Magomed Ankalaev,0.48826597243715947,0.5117340275628406,2020-02-29,"Norfolk, Virginia, USA", USA,0,0,Light Heavyweight,MALE,3,0,3,0,8.03125,0.1285294117647059,0.011111111111111112,0.08008684210526315,0.03165,1,10,0,0,3,Orthodox,190.5,190.5,205,0,1,0,7.783441935483871,0.07884375,0.006060606060606061,0.23975441176470588,0.04797142857142857,3,14,0,0,4,Southpaw,185.42,190.5,205,26,27,KO/TKO,1.0,0:38,38.0,1,3,1,2,0,0,154,112,1523.3094486789903,1531.4645835183833,-0.02346805512568112,0,-2,0,-0.24780806451612936,-0.005050505050505051,0.15966756965944273,2,4,0,0,1,-5.0800000000000125,0.0,0,-1,0,1,0,42,-8.155134839392986
Megan Anderson,Norma Dumont,0.5027660392089581,0.4972339607910419,2020-02-29,"Norfolk, Virginia, USA", USA,1,0,Women's Featherweight,FEMALE,3,0,0,0,4.005,0.49,0.0,0.89,0.35650000000000004,0,0,0,0,0,Orthodox,170.18,170.18,135,0,1,0,2.8940624999999995,0.10441176470588234,0.03333333333333333,0.08052631578947368,0.042825,2,6,0,1,2,Orthodox,182.88,182.88,145,30,29,KO/TKO,1.0,3:31,211.0,0,1,0,0,0,1,147,60,1501.9220605119563,1500.0,0.005532078417916253,0,1,0,-1.1109375000000004,0.03333333333333333,-0.8094736842105263,2,6,0,1,2,12.699999999999989,12.699999999999989,10,1,0,1,-1,87,1.9220605119562606
Grant Dawson,Darrick Minner,0.5459262619120958,0.4540737380879042,2020-02-29,"Norfolk, Virginia, USA", USA,1,0,Featherweight,MALE,3,0,0,0,13.5,0.446,0.4,1.0,0.34,0,0,0,0,0,Orthodox,170.18,177.8,145,0,2,0,11.75,0.12657142857142858,0.175,0.7777777777777778,0.08800000000000001,0,5,0,1,2,Switch,177.8,182.88,145,26,29,SUB,2.0,1:38,398.0,1,0,0,0,0,1,287,60,1532.0030407898385,1500.0,0.09185252382419162,0,2,0,-1.75,-0.22500000000000003,-0.2222222222222222,0,5,0,1,2,7.6200000000000045,5.079999999999984,0,-3,1,0,-1,227,32.00304078983845
Gabriel Silva,Kyler Phillips,0.4783961991545813,0.5216038008454187,2020-02-29,"Norfolk, Virginia, USA", USA,0,0,Bantamweight,MALE,3,0,0,0,7.83,0.44,0.3,1.0,0.327,0,0,0,0,0,Orthodox,172.72,179.0,135,1,0,0,0.53,0.25,0.0,0.25,0.032,1,3,0,0,0,Orthodox,167.64,180.34,135,25,24,DEC,3.0,5:00,900.0,0,0,0,0,0,1,224,60,1484.9787892656802,1500.0,-0.04320760169083737,1,0,0,-7.3,-0.3,-0.75,1,3,0,0,0,-5.0800000000000125,1.3400000000000034,0,1,0,0,-1,164,-15.021210734319766
Brendan Allen,Tom Breese,0.4562649868925678,0.5437350131074322,2020-02-29,"Norfolk, Virginia, USA", USA,1,0,Middleweight,MALE,3,0,1,0,6.377778571428571,0.12954545454545457,0.04021521739130435,0.042083333333333334,0.01348,1,9,0,0,4,Southpaw,190.5,185.42,185,0,1,0,2.0,0.265,2.066666666666667,0.935,0.08399999999999999,0,2,0,1,1,Orthodox,187.96,190.5,185,24,28,KO/TKO,1.0,4:47,287.0,0,0,1,3,0,0,134,643,1517.6346689485604,1548.102731668934,-0.08747002621486444,0,0,0,-4.377778571428571,2.0264514492753625,0.8929166666666667,-1,-7,0,1,-3,-2.539999999999992,5.0800000000000125,0,-4,-1,-3,0,-509,-30.46806272037361
Luis Pena,Steve Garcia,0.5228528568567056,0.4771471431432944,2020-02-29,"Norfolk, Virginia, USA", USA,1,0,Lightweight,MALE,3,0,0,0,20.5,0.44,0.4,1.14645,0.3385,0,0,0,0,0,Southpaw,182.88,190.5,155,1,0,0,2.447619047619048,0.09022727272727273,0.16956521739130434,0.23526875,0.10054,2,13,0,1,3,Southpaw,190.5,190.5,155,26,27,DEC,3.0,5:00,900.0,1,1,0,0,0,1,140,60,1515.8908629792654,1500.0,0.045705713713411145,1,0,0,-18.05238095238095,-0.23043478260869568,-0.9111812499999999,2,13,0,1,3,7.6200000000000045,0.0,0,-1,1,1,-1,80,15.890862979265421
Marcin Tybura,Serghei Spivac,0.4874450121091038,0.5125549878908962,2020-02-29,"Norfolk, Virginia, USA", USA,1,0,Heavyweight,MALE,3,0,1,0,2.5373500000000004,0.15142857142857144,0.21250000000000002,1.162222222222222,0.1012,1,3,0,1,1,Orthodox,190.5,198.12,260,2,0,0,8.291019512195122,0.10426190476190478,0.011851162790697672,0.19882045454545452,0.07871111111111112,5,25,0,0,4,Orthodox,190.5,198.12,249,34,35,DEC,3.0,5:00,900.0,2,2,0,0,0,0,168,147,1491.8952948400763,1500.6212282187228,-0.02510997578179236,2,-1,0,5.753669512195122,-0.20064883720930235,-0.9634017676767676,4,22,0,-1,3,0.0,0.0,-11,-1,2,2,0,21,-8.72593337864646
Jordan Griffin,TJ Brown,0.45685640673570904,0.543143593264291,2020-02-29,"Norfolk, Virginia, USA", USA,1,0,Featherweight,MALE,3,0,0,0,13.5,0.446,0.4,1.0,0.34,0,0,0,0,0,Switch,175.26,182.88,145,2,0,0,2.775,0.13142857142857142,0.275,0.16,0.05900000000000001,2,6,0,0,0,Southpaw,177.8,185.42,145,30,29,SUB,2.0,3:38,518.0,0,0,0,0,0,1,168,60,1469.946023405818,1500.0,-0.08628718652858192,2,0,0,-10.725,-0.125,-0.84,2,6,0,0,0,2.5400000000000205,2.539999999999992,0,1,0,0,-1,108,-30.053976594181904
Aalon Cruz,Spike Carlyle,0.5,0.5,2020-02-29,"Norfolk, Virginia, USA", USA,0,0,Featherweight,MALE,3,0,0,0,13.5,0.446,0.4,1.0,0.34,0,0,0,0,0,Switch,170.18,180.34,145,0,0,0,13.5,0.446,0.4,1.0,0.34,0,0,0,0,0,Switch,182.88,198.12,145,30,26,KO/TKO,1.0,1:25,85.0,0,0,0,0,1,1,60,60,1500.0,1500.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,12.699999999999989,17.78,0,4,0,0,0,0,0.0
Sean Brady,Ismail Naurdiev,0.49343961676185827,0.5065603832381418,2020-02-29,"Norfolk, Virginia, USA", USA,1,0,Welterweight,MALE,3,0,1,0,2.498486363636363,0.14,0.07243461538461539,0.28928571428571426,0.13313333333333333,1,9,0,0,2,Orthodox,177.8,187.96,170,0,1,0,7.93,0.28,0.0,0.5,0.132,0,3,0,0,1,Orthodox,177.8,182.88,170,27,23,DEC,3.0,5:00,900.0,1,0,2,0,0,0,134,154,1516.1647070763463,1520.7235898822998,-0.013120766476283519,0,0,0,5.431513636363636,-0.07243461538461539,0.21071428571428574,-1,-6,0,0,-1,0.0,-5.0800000000000125,0,4,-1,0,0,-20,-4.5588828059535444
Paul Felder,Dan Hooker,0.5038090377838129,0.4961909622161871,2020-02-22,"Auckland, New Zealand", New Zealand,0,0,Lightweight,MALE,5,0,2,0,6.237757377049181,0.09866129032258064,0.0393936507936508,0.05574843749999999,0.02436923076923077,4,29,0,2,9,Switch,182.88,190.5,155,0,2,0,8.3149,0.09438709677419356,0.0557079365079365,0.09889609375000001,0.06302307692307692,4,33,0,1,9,Orthodox,180.34,177.8,155,35,30,DEC,5.0,5:00,1500.0,4,4,1,6,0,0,168,140,1584.6773781840127,1582.0305364346066,0.007618075567625837,0,0,0,2.0771426229508183,0.016314285714285698,0.04314765625000002,0,4,0,-1,0,-2.539999999999992,-12.699999999999989,0,5,3,-2,0,28,2.6468417494061214
Jim Crute,Michal Oleksiejczuk,0.4765219030273631,0.5234780969726369,2020-02-22,"Auckland, New Zealand", New Zealand,1,0,Light Heavyweight,MALE,3,1,0,0,11.49,0.14541666666666667,0.0,0.3,0.11,1,7,0,0,2,Southpaw,182.88,187.96,205,1,0,0,17.0,0.49,0.2,0.83165,0.303,1,5,0,1,2,Orthodox,187.96,187.96,205,23,25,DEC,,,,0,1,0,2,1,0,60,147,1500.0,1516.3262589704668,-0.04695619394527384,0,0,0,5.51,0.2,0.53165,0,-2,0,1,0,5.0800000000000125,0.0,0,-2,0,-1,1,-87,-16.326258970466824
Karolina Kowalkiewicz,Yan Xiaonan,0.4221239568590609,0.5778760431409391,2020-02-22,"Auckland, New Zealand", New Zealand,0,0,Women's Strawweight,FEMALE,3,0,4,0,18.164168749999998,0.0991764705882353,0.016666666666666666,0.05263157894736842,0.018,0,12,0,0,4,Orthodox,165.1,160.02,115,3,0,0,15.369360869565217,0.08040425531914892,0.0062499999999999995,0.03154489795918367,0.01266,5,28,1,0,5,Orthodox,160.02,162.56,115,34,30,DEC,,,,5,0,4,0,0,0,259,259,1502.3109316731443,1556.8688076635915,-0.1557520862818782,3,-4,0,-2.7948078804347816,-0.010416666666666668,-0.021086680988184746,5,16,1,0,1,-5.079999999999984,2.539999999999992,0,4,1,0,0,0,-54.5578759904472
Ben Sosoli,Marcos Rogerio De Lima,0.5,0.5,2020-02-22,"Auckland, New Zealand", New Zealand,0,0,Heavyweight,MALE,3,1,0,0,12.574100000000001,0.49,0.1,0.53,0.262,5,16,0,1,5,Orthodox,185.42,190.5,253,0,0,0,12.574100000000001,0.49,0.1,0.53,0.262,0,3,0,0,0,Southpaw,175.26,182.88,265,30,34,DEC,,,,0,0,2,3,1,1,60,60,1500.0,1500.0,0.0,-1,0,0,0.0,0.0,0.0,-5,-13,0,-1,-5,-10.159999999999997,-7.6200000000000045,12,-4,-2,-3,0,0,0.0
Brad Riddell,Magomed Mustafaev,0.47543914506710055,0.5245608549328995,2020-02-22,"Auckland, New Zealand", New Zealand,1,0,Lightweight,MALE,3,0,1,0,4.6979187499999995,0.11599999999999999,0.040738888888888894,0.060339473684210526,0.016925000000000003,1,7,0,0,3,Orthodox,172.72,180.34,155,0,1,0,6.07,0.295,0.0,0.25,0.2,0,3,0,0,1,Orthodox,170.18,180.34,155,28,31,DEC,3.0,5:00,900.0,1,0,0,3,0,0,140,308,1516.0,1533.0803768684168,-0.049121709865798946,0,0,0,1.3720812500000008,-0.040738888888888894,0.18966052631578947,-1,-4,0,0,-2,-2.539999999999992,0.0,0,-3,1,-3,0,-168,-17.080376868416806
Kevin Aguilar,Zubaira Tukhugov,0.48506064260505555,0.5149393573949445,2020-02-22,"Auckland, New Zealand", New Zealand,0,0,Featherweight,MALE,3,0,0,1,7.375,0.09888235294117648,0.022222222222222223,0.3596473684210526,0.0795,1,13,0,0,3,Orthodox,172.72,172.72,145,1,0,0,9.389090909090909,0.1025,0.03076923076923077,0.08928571428571429,0.05600000000000001,1,9,0,0,2,Orthodox,170.18,185.42,145,31,29,KO/TKO,1.0,3:21,201.0,2,0,2,1,0,0,245,1379,1518.8024929132,1529.1865124850924,-0.029878714789888905,1,0,-1,2.0140909090909087,0.008547008547008548,-0.2703616541353383,0,-4,0,0,-1,-2.539999999999992,12.699999999999989,0,2,0,-1,0,-1134,-10.384019571892395
Jalin Turner,Joshua Culibao,0.48076156801462777,0.5192384319853722,2020-02-22,"Auckland, New Zealand", New Zealand,1,0,Lightweight,MALE,3,0,0,0,20.5,0.44,0.4,1.14645,0.3385,0,0,0,0,0,Orthodox,177.8,177.8,155,1,0,0,6.516668181818181,0.12625,0.026280769230769233,0.07214285714285715,0.02246666666666667,2,5,0,0,1,Southpaw,190.5,195.58,155,24,25,DEC,,,,0,1,0,0,0,1,315,60,1486.6251652864707,1500.0,-0.03847686397074446,1,0,0,-13.983331818181819,-0.3737192307692308,-1.074307142857143,2,5,0,0,1,12.699999999999989,17.78,0,-1,0,1,-1,255,-13.374834713529253
Jake Matthews,Emil Meek,0.5958004720814678,0.4041995279185322,2020-02-22,"Auckland, New Zealand", New Zealand,1,0,Welterweight,MALE,3,2,0,0,10.062122727272726,0.10291666666666667,0.21858846153846154,0.17928571428571427,0.07246666666666667,2,9,0,0,1,Switch,180.34,187.96,170,0,1,0,6.9381625,0.09943859649122806,0.13897241379310343,0.38321271186440675,0.076975,4,28,0,4,8,Orthodox,180.34,185.42,170,25,31,DEC,3.0,5:00,900.0,3,1,1,0,0,0,140,580,1557.0320186910617,1489.6300022739915,0.1916009441629356,-2,1,0,-3.1239602272727263,-0.0796160477453581,0.20392699757869248,2,19,0,4,7,0.0,-2.5400000000000205,0,-6,2,1,0,-440,67.40201641707017
Callan Potter,Song Kenan,0.459385685971925,0.540614314028075,2020-02-22,"Auckland, New Zealand", New Zealand,0,0,Welterweight,MALE,3,0,1,0,3.863334375,0.15500000000000003,0.018980555555555556,0.053157894736842105,0.01685,1,9,0,0,3,Orthodox,182.88,180.34,170,0,1,0,3.9516666666666667,0.1357142857142857,0.05,0.44182777777777776,0.09385,1,4,0,0,1,Orthodox,182.88,182.88,170,35,29,DEC,,,,1,0,1,2,0,0,140,175,1500.15892169115,1528.4429543378149,-0.08122862805615005,0,0,0,0.08833229166666667,0.031019444444444447,0.38866988304093564,0,-5,0,0,-2,0.0,2.539999999999992,0,6,0,-2,0,-35,-28.284032646664855
Kai Kara France,Tyson Nam,0.4983013731295255,0.5016986268704745,2020-02-22,"Auckland, New Zealand", New Zealand,1,0,Flyweight,MALE,3,1,0,0,2.67,0.115,0.0,0.0,0.0,1,3,0,0,0,Orthodox,170.18,172.72,125,1,0,0,5.96,0.218,0.0,0.25,0.075,1,12,0,0,3,Orthodox,162.56,175.26,125,26,36,DEC,,,,3,0,0,0,0,0,70,154,1484.7836975179248,1485.96402890146,-0.0033972537409490133,0,0,0,3.29,0.0,0.25,0,9,0,0,3,-7.6200000000000045,2.539999999999992,0,-10,3,0,0,-84,-1.1803313835353038
Loma Lookboonmee,Angela Hill,0.5289515749801306,0.47104842501986943,2020-02-22,"Auckland, New Zealand", New Zealand,0,0,Women's Strawweight,FEMALE,3,0,2,0,11.692667213114754,0.10714516129032256,0.007936507936507936,0.0548546875,0.03926153846153846,7,34,0,0,6,Orthodox,160.02,162.56,115,0,1,0,6.6,0.325,0.0,0.25,0.032,0,3,0,0,1,Orthodox,154.94,154.94,115,24,35,DEC,3.0,5:00,900.0,1,0,4,2,0,0,119,28,1516.5478532132604,1496.4077097886382,0.057903149960261135,0,-1,0,-5.092667213114755,-0.007936507936507936,0.1951453125,-7,-31,0,0,-5,-5.0800000000000125,-7.6200000000000045,0,-11,-3,-2,0,91,20.140143424622238
Priscila Cachoeira,Shana Dobson,0.45962569951274646,0.5403743004872535,2020-02-22,"Auckland, New Zealand", New Zealand,1,0,Women's Flyweight,FEMALE,3,2,0,0,3.8045454545454547,0.09416666666666668,0.03076923076923077,0.11142857142857143,0.043333333333333335,2,8,0,0,1,Orthodox,167.64,175.26,125,3,0,0,4.071818181818181,0.07083333333333333,0.03076923076923077,0.08285714285714285,0.02666666666666667,3,8,0,0,0,Orthodox,170.18,165.1,125,31,30,KO/TKO,1.0,0:40,40.0,0,0,0,1,0,0,287,189,1454.4740401072568,1482.5901931117266,-0.08074860097450709,1,0,0,0.26727272727272666,0.0,-0.02857142857142858,1,0,0,0,-1,2.5400000000000205,-10.159999999999997,0,1,0,-1,0,98,-28.11615300446988
Corey Anderson,Jan Blachowicz,0.5337379261456159,0.4662620738543841,2020-02-15,"Rio Rancho, New Mexico, USA", USA,0,0,Light Heavyweight,MALE,5,0,2,0,6.694073770491803,0.10919354838709677,0.044569841269841266,0.18380078125000002,0.07804615384615385,5,36,0,2,8,Orthodox,187.96,198.12,205,0,4,0,10.444460606060606,0.10508955223880596,0.0029411764705882353,0.6912311594202899,0.11487142857142858,4,35,0,0,10,Orthodox,190.5,200.66,205,30,36,KO/TKO,1.0,3:08,188.0,7,3,4,2,0,0,105,91,1587.5632894418623,1564.0841003157325,0.06747585229123176,0,2,0,3.7503868355688024,-0.041628664799253035,0.5074303781702899,-1,-1,0,-2,2,2.539999999999992,2.539999999999992,0,-6,3,1,0,14,23.479189126129768
